ID	RH_En_Col_0_DT_2	RH_En_Col_0_DT_3	RH_En_Col_0_DT_6	RH_En_gl2_DT_1	RH_En_gl2_DT_4	RH_En_gl2_DT_6	RH_En_rsl2rsl4_DT_1	RH_En_rsl2rsl4_DT_3	RH_En_rsl2rsl4_DT_5	RH_Rhi_Col_0_DT_2	RH_Rhi_Col_0_DT_3	RH_Rhi_Col_0_DT_6	RH_Rhi_gl2_DT_1	RH_Rhi_gl2_DT_4	RH_Rhi_gl2_DT_6	RH_Rhi_rsl2rsl4_DT_1	RH_Rhi_rsl2rsl4_DT_3	RH_Rhi_rsl2rsl4_DT_5
K15632	0.132005	0	0	0	0	0	0	0	0	0	0	0.190016	0.04712	0.051446	0.137128	0.334062	0.108739	0.060665
K15633	70.086462	119.367322	68.199041	77.239526	79.885196	61.730523	93.423641	101.874761	73.306564	126.76553	131.100196	116.551199	141.271814	111.88062	134.815164	132.348641	109.165391	124.892255
K15634	71.338014	83.033577	105.632059	77.686967	91.625514	76.101633	50.041096	84.366856	87.536182	86.127636	85.292705	88.783344	84.263332	110.753415	76.752058	92.830006	66.800674	90.129922
K15635	21.400934	18.481867	18.483322	17.553505	10.436008	18.453755	20.125991	14.400853	13.360502	56.920603	58.900385	49.840463	57.217964	45.901537	60.859559	54.380022	58.585733	49.068697
K15636	0	0	0	0	0	0	0	0	0	0.039582	0.101148	0.067728	0.060931	0	0	0	0.05851	0.203149
K15637	0.99342	0	0	0	0.193365	0	1.516316	0	0	1.292513	0.453072	0.989481	0.059639	0.397507	0.401918	0.149751	0.375517	0.675282
K15638	0.612601	0	0.429705	0	0	0	0.675312	0	0	0.09422	0.401292	0.17081	0.187749	0.046252	0.169242	0.27089	0.449589	0
K15639	0.314289	0	2.23473	3.48018	0.565991	0	0	0	0.517827	1.201141	0.116853	0.029117	0.210448	0.51458	0.585461	0.591116	0.32166	0.109518
K15640	3.053575	5.571272	1.304651	4.28269	4.898019	8.086822	14.892748	22.212437	7.286397	8.21873	10.12951	4.009442	10.165194	7.572974	7.193793	9.204386	10.027625	11.993731
K15641	2.409148	4.633898	4.150753	5.121105	3.693299	3.237655	6.341298	9.490189	6.767294	6.106708	6.542604	5.194045	4.31599	5.081952	6.340218	6.574252	6.639875	5.469358
K15642	0.910972	1.567533	0.802969	0.400232	1.773177	0.672301	0.005692	1.178684	0.430482	0.965672	0.59079	0.569732	0.638934	0.519252	0.751874	0.60995	0.962573	0.280623
K15643	0.467644	0.426122	0	0.140667	0.344832	1.044848	0.406515	0.343331	0.259404	0.807814	1.238448	1.356156	1.08007	1.040331	1.013648	1.099114	1.467484	1.057374
K15644	0.749608	0.342672	0.151467	0.76004	0.242465	0.154059	0.688124	13.328543	0.37609	1.092142	0.609216	0.922049	0.413418	0.667889	0.168985	0.81859	0.581225	1.087081
K15645	0	0.729513	0.118411	0.130088	0.085264	0.081907	1.188952	13.0834	0	0.731438	0.017313	0.28317	0.067911	0.144733	0.10159	0.511023	0.39034	0.731478
K15646	0	0.145192	0	0	0	0.42837	0	0	0	0.019966	0.056118	0	0	0.136837	0	0.015907	0	0
K15649	0	0	1.01341	0	1.0828	0	0	0	0	0	0	0.234883	0	0.116527	0	0	0	0
K15650	1.375525	6.326676	3.010469	2.651852	0.891994	2.894387	3.598294	1.354024	0.769498	2.122539	2.505456	2.353364	4.04089	1.633266	2.335929	2.288085	2.592954	3.354303
K15652	1.165855	3.056218	2.743088	1.114889	1.147564	2.565606	0.824894	0.429025	0.567219	2.287927	2.129347	1.009363	0.760082	1.322502	1.080998	0.579098	0.898874	0.874262
K15653	1.681306	5.488331	0.36799	2.731518	5.718908	3.321061	2.991494	3.654439	0.161354	1.788015	1.687224	2.397574	2.544536	1.850443	2.504301	2.843375	1.02155	1.609092
K15654	13.963903	16.879192	14.428074	20.107933	14.460794	19.477617	20.335515	21.936993	13.095156	12.307982	9.747604	8.755233	11.556906	10.071348	9.694169	10.844656	17.721357	18.126382
K15655	0.957316	3.15916	4.519974	4.431196	3.507495	4.94541	5.216011	5.285522	2.045277	2.538953	1.86803	1.052307	4.186871	2.086243	1.725467	2.024657	2.567071	1.705868
K15656	1.958901	1.160234	0.322445	1.147012	0.047964	0.555619	0.132096	0.432862	0.319708	0.635872	0.346925	0.668255	1.354102	0.557493	0.821873	0.338239	0.574947	1.085268
K15657	0	0	0	0	0	0	0.66112	0	0	0.242992	0	0.247564	0.130023	0.22988	0.433911	0	0.210855	0.576548
K15658	2.419534	1.048505	2.180363	2.701055	1.895752	3.134865	0.837061	0.719409	1.622198	3.024771	4.627112	2.291755	6.401476	6.400516	3.503068	3.280854	1.319031	1.425067
K15659	23.846994	5.472169	11.825368	14.47425	8.268235	12.12406	6.16678	17.343635	5.315674	12.820847	18.979892	9.286608	18.848335	23.333314	15.80288	14.718226	9.40378	7.580345
K15660	10.420889	7.101577	7.352257	10.833637	7.813311	9.013139	6.408426	8.029383	4.893621	7.340668	7.752134	4.253249	8.970565	12.672764	6.695346	5.328325	3.366296	6.705838
K15661	0	0.421982	0.049228	0	0.603577	0	0.040119	0	0	0.227022	0.206363	0.289734	0.089691	0.31235	0.191523	0.385956	0.222427	0.542487
K15662	3.979955	1.611798	3.590494	2.747395	5.842254	2.271344	7.104569	5.608648	1.00937	2.166007	1.946276	1.054984	0.968703	2.384104	1.750787	0.955177	1.989067	2.138321
K15663	0.743658	1.05598	0	0.425251	1.894444	0.054101	1.437283	0.23991	0	1.359915	1.305321	0.421831	0.801194	1.469072	1.349701	0.300821	1.185174	1.255848
K15664	1.802514	2.42565	0.577825	1.453972	0.489958	1.861079	1.243893	0.079628	0.40403	1.189393	0.65721	0.511794	0.351651	0.282742	0.092646	0.153118	0.292308	0.861296
K15665	0.088217	0.490644	0.438331	0	0.565805	0.46243	3.95512	0.250176	0	0.072996	0.251646	0.212943	3.497853	0.342917	0.055364	0.36062	0.045284	0.135752
K15666	1.24542	1.645474	0.190861	1.453972	0.235238	1.230097	0.097213	0.079628	0.40403	0.186114	0.124709	0.263994	0.135417	0.170987	0.06642	0.153118	0.235635	0.417366
K15667	6.218535	5.318012	6.860819	5.020694	3.784196	6.965112	10.016717	4.321678	4.545088	2.453621	2.255465	2.685742	3.073118	1.405581	4.023862	2.024653	3.168352	4.605068
K15668	2.443694	1.108717	0.348028	0.666838	0.447104	1.444057	1.544465	1.276503	0.319708	1.449462	1.422709	0.64016	0.759499	0.868497	1.095316	1.85217	1.530486	1.890037
K15669	33.543567	22.030719	31.931447	32.198738	29.742856	24.184916	27.03612	41.279865	21.395455	12.398703	19.027661	14.015385	16.501738	18.227197	15.021332	15.077652	16.162243	15.569613
K15670	3.243251	1.740862	0.111158	1.456211	2.495639	3.482107	1.985406	1.154334	5.004652	1.519079	0.545057	6.770376	1.058328	0.639561	0.939617	0.446753	1.24064	1.021263
K15671	1.609606	4.875896	0.644406	0.788946	4.27779	3.317205	1.706516	0.407939	8.029636	2.743179	2.794157	1.501242	1.464848	1.363781	2.075327	2.043368	2.341581	2.804901
K15672	0	0.107956	0.33958	0.079615	0.336642	0.358101	0	0.408334	0.704167	1.107355	1.118382	1.672227	1.9534	1.429222	0.877031	1.344079	0.865228	0.662037
K15673	0.957304	1.442695	0	0.171707	1.088306	3.029511	1.289533	0.379624	3.76375	1.328446	1.040052	0.758317	0.42112	0.518328	0.906628	0.623407	1.666569	1.998064
K15674	2.8068	0.871425	1.034136	0.715083	1.809779	0.640379	0.978078	2.361513	0.401153	3.049369	1.336866	2.8424	1.494225	1.46026	1.932651	1.252586	1.450939	2.653594
K15675	2.702281	1.609471	1.934579	1.58026	0.750682	0.915426	0.948737	2.172079	2.839236	2.297595	1.509028	2.852024	1.167854	1.642343	1.302056	1.57184	1.61183	3.382008
K15676	3.194657	5.35614	2.096824	4.360151	5.086834	5.181678	1.73536	3.453561	4.457009	5.156866	3.767638	1.995314	3.131868	3.384109	3.995082	3.3308	3.929389	5.033281
K15677	3.140359	5.595323	1.034946	1.869289	0.656947	0.393607	3.344707	1.010226	4.361145	6.565251	5.760039	3.944283	3.740518	4.829508	4.111567	5.762156	2.532762	3.950771
K15678	1.465501	2.857814	0.28287	1.645891	0.502656	0.46911	1.637108	1.779748	2.923386	0.604328	0.624184	0.76486	0.426804	0.47602	0.561481	0.870696	0.669457	1.533337
K15679	6.646682	7.187764	5.516891	6.553238	7.606587	6.697595	5.358889	4.196439	4.949378	5.270855	3.811644	2.333353	3.016092	3.58011	3.537808	2.466803	4.516053	6.345605
K15680	0.298573	0	0	0.268981	0	0.781445	0	0	0	0.449601	0.063481	0.063532	0	0.25589	0.33738	0	0.144082	0.224321
K15681	0	0	0.137872	0	0.574897	2.081278	7.117042	0.464822	0	0.156367	0.231037	0.154773	0.151792	0.123852	0.295369	0.599071	0.173328	0.23039
K15687	65.8914	41.6894	84.2091	54.0182	25.70771	49.3661	23.43464	93.6538	99.14	0.096029	0.116622	0.285162	0.088995	0.126659	0.009462	0.362104	0.017262	0.321437
K15691	0	0	0	0	1.480302	0	0	0	0	0	0	0	0	0	0	0	0	0
K15692	0	0	0	0	0.388147	0.205492	0.144688	0	0.37609	0	0	0.300205	0.085719	0	0	0.688919	0.052886	0.234562
K15706	0	0	0	0	0	0.205492	0	0	0.37609	0	0	0.300205	0.085719	0	0	0.556403	0	0.234562
K15707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053684	0.074774
K15708	0	0	0.469393	0	0	0	0.386571	0	0	0	0	0.209766	0	0	0.149354	0.25448	0	0.06792
K15710	0.987958	0.714178	0.490371	2.055362	1.855466	0.705478	2.006736	3.153804	0.394427	0.495793	0.898617	1.580503	0.496862	0.874341	0.321546	0.714212	0.816331	0.659712
K15711	0.856525	0.247944	0.289261	0.279858	0	0.962973	3.437595	0.245143	0	1.167096	1.573772	1.436301	2.037524	1.142605	2.18082	1.982848	1.4138	1.034253
K15712	0	0	0	0	0	0	4.63644	18.8631	11.285	0.085223	0.041763	0.083404	0.07618	0	0	0.050138	0.195794	0.229892
K15713	0	0	0	0.097766	0	0	0	0	0.172792	0.02307	0	0.045633	0	0	0.020738	0.037074	0.115801	0.026605
K15717	0	0	0	0	0	0	0.060957	0	0	0.495081	0.215411	0.523611	0.4452	0.321031	0.700873	0.138783	0.310352	0.133606
K15718	0	0	0	0	0	0	0	0	0	0.05211	0.228404	0.153407	0.507683	0.045051	0.162946	0.388558	0.067709	0.058911
K15719	0.361835	0.296275	0	0	0	0.427436	0.60852	0	0.222519	0.378111	0.949401	0.741112	0.664478	0.227935	0.945833	0.409772	0.724752	0.893189
K15721	11.818634	19.12388	11.971583	10.397681	17.13221	8.1042	18.463703	14.077728	10.513287	3.712024	6.25061	6.311391	4.260146	7.033819	2.760678	2.263071	1.617973	3.391919
K15724	87.345409	73.161698	72.217315	107.548833	89.730266	114.943397	67.58757	86.351947	82.541089	59.725592	56.066805	53.72614	60.672799	76.05053	54.83995	63.539815	58.995296	78.350495
K15725	89.965374	83.633494	78.38367	95.455381	95.003918	74.89481	76.762153	76.987902	82.66202	58.971998	52.038471	55.424743	47.71435	64.88187	54.598743	51.179831	83.385638	63.57385
K15726	375.781122	457.008439	380.858987	357.65179	321.637542	374.239781	392.731627	391.385084	403.224642	242.120541	201.735304	238.895053	179.294164	222.029285	236.971944	225.698618	342.849293	250.17294
K15727	115.068337	131.027543	133.448588	112.750393	133.187545	113.445638	135.776452	139.661028	174.616814	77.41647	79.960238	98.102293	62.305304	75.720102	76.350116	76.969728	109.638764	81.565353
K15728	0	0	0	0.551289	0	0	0.921871	0	1.55348	0.292326	0	0.136598	0	0	0.127704	0.248277	0.125012	0.087485
K15729	0	0	0	0	0	0	0	0.152877	0	0.023427	0.046192	0.024232	0.042353	0.045668	0.066316	0.116979	0.041228	0.224875
K15730	0	0	0	0	0.412586	1.80861	0	0	0	0	0	0	0	0	0	0	0	0
K15731	0.694761	0.622448	3.919527	0.37035	0.164721	0.971612	0.06926	1.266516	0.517827	0.298305	0.032438	0.47316	0.427055	0.409086	0.219076	0.225943	0	0
K15732	0	0	0.214545	0	0	0	0.262777	0	0	0	0	0	0.023964	0	0	0.044989	0	0
K15733	1.691596	1.565531	2.400953	2.341988	4.178555	2.917645	3.218179	2.379414	1.025628	3.656367	4.454746	4.444794	2.962697	3.89588	3.203809	3.130303	1.686298	2.368109
K15734	6.62774	6.238484	17.353295	16.691375	6.371424	2.284672	8.674286	13.595409	2.657156	9.29382	8.660499	14.480076	15.166197	12.130233	7.765851	8.954087	6.298626	7.076269
K15735	1.592417	1.512342	0	1.676732	0.507121	2.118168	1.69917	1.750999	2.083573	1.110331	1.405507	1.284225	2.211909	1.320104	0.588174	1.749196	0.360176	1.953278
K15736	23.844151	33.380192	51.901416	26.216507	29.072841	35.981141	39.864545	29.820462	26.139818	48.613338	53.768793	38.547666	57.833541	42.9635	53.816677	51.747821	56.808403	42.721486
K15737	0	0.053446	0	0.231732	0.191028	0.125919	0.218996	2.604611	0	0.262651	0.859936	0.21824	1.085395	0.175882	0.107358	0.975914	0.503125	0.393719
K15738	339.459871	289.672153	286.979447	297.833345	298.858896	289.013176	281.718893	297.101268	347.628365	177.131374	189.206596	227.601759	183.956635	202.174777	178.236388	193.708268	187.944313	187.553397
K15739	2.508543	1.788283	2.350338	5.839599	6.156638	2.539399	2.602952	1.841066	12.452143	6.610467	7.351496	4.441306	8.835875	3.234088	8.408762	6.907389	3.344375	4.672991
K15740	0	0	0	0.074361	0	0.066363	0.231889	0	0.264998	0.068081	0.074434	0.248778	0.01709	0.053002	0.086002	0.223159	0.561754	0.406027
K15741	1.392481	0.410527	0.886493	0.295628	0.276585	0.643864	0	0	0.380858	0.037591	0.149469	0.270916	0	0.109391	0.120284	0.035203	0	0
K15742	1.392481	0.410527	0.886493	0.295628	0.276585	0.643864	0	0	0.380858	0.037591	0.149469	0.066908	0	0.109391	0.083106	0	0	0
K15743	3.651903	7.622042	2.046162	2.504343	1.991351	1.989521	4.121173	1.557699	4.715208	2.518833	1.79888	1.591726	2.214813	1.443305	1.977817	1.982882	3.102337	1.658012
K15744	0	0	0	0	0	0	0	0	0	0.465359	0.467362	0.107215	0.202949	0	0.413606	0.14147	0.091265	0
K15745	0.41805	1.601624	1.186308	4.001611	0.72164	0.89055	0.785969	1.385217	2.222263	3.377326	2.725055	2.356323	2.778379	1.704089	2.429823	2.519627	1.876991	2.055261
K15746	9.244078	11.781489	14.005417	12.646084	11.434956	13.285184	15.266369	7.223596	5.931116	13.186606	5.09954	4.855333	6.014757	9.123838	4.338378	5.229247	3.087176	5.720233
K15747	0.315997	0	0	0.347126	0.241277	0	0	0	0.18818	0.384749	0.47015	0.29653	0.294015	0.252635	0.163203	0.382554	0.351694	0.105939
K15748	0	0	0	0	0	0	0.188891	0	0	0.227105	0.328016	0.502418	0.364168	0.02848	0.174431	0.024308	0.178117	0.053138
K15750	0.953243	2.883386	0.137872	1.931875	1.01467	2.535238	1.657395	0.923284	1.291388	8.589752	5.382987	5.046697	4.923148	4.250697	5.943872	4.388688	13.358065	7.5605
K15751	0.201748	0.982268	0.240454	4.127715	0.980775	0.479611	1.725499	0.574751	0.879286	2.986445	3.384106	2.109935	2.737852	1.846234	4.383527	2.463327	3.205333	4.728094
K15752	8.591362	2.166424	1.435556	4.818418	3.716341	1.446505	4.037926	10.513854	12.358402	5.145361	3.296915	5.458466	5.774086	3.340284	6.203963	4.920484	9.620531	7.757297
K15753	1.422475	2.513979	0	0.500463	0.591619	0.92555	1.644738	0.343409	0	0.490497	0.280866	0.488497	0.43019	0.18859	1.036277	0.677537	0.451603	0.344238
K15754	0	1.010257	0	2.457971	1.449554	0.763516	0.360622	0	0	0.675252	0.541334	0.475203	0.217499	0.253044	0.514464	0.209137	0.688916	0.959747
K15755	3.812492	5.192284	0.683479	1.855407	2.600728	8.040978	5.710411	9.135539	4.564113	7.840452	7.620993	9.177478	6.033525	7.540956	9.868764	11.10995	14.021505	11.451303
K15756	0.881628	1.421272	0.834639	3.528837	3.012075	1.383874	1.353502	1.235018	9.450612	17.463589	14.838158	12.783631	20.116938	10.169957	13.526133	14.419587	7.599122	9.804384
K15757	0	0.238352	2.768001	0	0.092665	1.194157	0.859096	0.361676	0	0	0.497302	0.499824	0.048279	0.047566	0	0.346152	0.169762	0
K15759	0	0	0	0	0	0	0	0	0	0.02582	0	0	0.066881	0.142146	0.046444	0.041792	0.086776	0.02998
K15760	4.99552	11.772562	17.233873	4.344213	9.037378	8.627948	21.425489	19.540385	18.566069	9.632875	10.108603	10.791676	7.011059	10.923409	9.726982	9.193722	10.493997	8.644562
K15761	1.538304	1.331457	3.5973	3.997467	0.698431	0.267074	3.672881	2.01841	0	3.571651	2.707912	5.713991	5.005539	3.767595	2.454541	1.54215	2.074422	3.045194
K15762	9.599694	13.260796	3.243631	11.070688	9.847491	7.398117	15.367777	10.375946	15.476592	21.747421	20.361597	18.455859	18.641549	18.075369	17.986744	20.414897	20.216326	23.935704
K15763	2.965301	7.701869	2.34979	1.32191	1.21181	3.481581	5.354434	2.24402	5.457562	1.926444	1.52281	2.306945	0.972084	5.467987	1.356472	1.611669	1.603232	1.55069
K15764	13.569139	5.199948	17.595139	3.792127	7.181762	3.714185	11.683038	14.566191	14.981557	6.599232	5.031469	8.409727	6.211162	6.187862	3.46947	5.786314	3.413296	4.420069
K15765	3.207352	5.645873	1.955673	3.775029	3.528536	7.124277	5.976604	9.838145	4.972558	7.104346	8.277652	7.654532	8.710178	10.578812	8.232927	13.531163	10.004472	9.127657
K15770	17.612335	11.390555	19.195791	17.501403	14.788396	14.504371	12.762569	8.051364	9.232271	24.664031	28.99475	32.643186	26.732643	20.519193	24.791472	27.015744	15.217415	23.890872
K15771	47.44837	50.02197	49.494791	53.301146	43.358596	38.902439	48.936093	31.224232	30.927265	80.280465	88.750041	62.559533	93.497547	63.064674	74.881374	70.585886	68.924424	71.937759
K15772	8.689614	22.122915	27.149729	15.597992	12.615933	13.591051	13.024162	16.70402	19.71241	24.59288	21.021639	17.311758	17.950303	17.070247	20.712437	16.442214	15.878992	14.956125
K15773	17.33444	18.929084	8.773175	16.257637	12.27891	14.180273	16.734598	11.669164	9.832626	23.974463	24.098825	20.906383	28.465566	20.599766	20.882723	22.600228	14.755971	22.406024
K15777	72.46953	90.970666	110.595024	64.285534	102.182032	92.823233	75.934624	86.422392	61.122891	43.541512	50.704538	64.44745	48.535187	67.985771	45.922639	55.250809	48.082993	44.977713
K15778	148.443013	150.710481	142.621485	132.91174	136.990322	136.442899	144.594816	125.758311	108.153747	95.995565	90.914192	106.032982	91.324328	99.046893	91.400364	97.235442	112.176329	116.452474
K15779	2.15399	1.011331	0	2.002825	0.189171	0.769591	1.879389	1.285568	0.467789	0.198783	0.449948	0.221403	0.079111	0.09678	0.144138	0.727297	0	0.100156
K15780	2.241144	4.998326	6.597118	11.77201	4.191574	7.261642	7.752382	2.825412	4.178242	18.141075	18.124466	13.797684	15.801221	16.448218	13.280604	15.721704	20.437287	16.065432
K15781	2.591505	6.958664	4.019302	6.087478	3.323837	3.757404	6.698937	4.423606	6.993109	11.042703	13.283346	13.148208	15.437784	10.190307	13.684175	12.913171	7.582925	10.292963
K15782	5.550623	10.427093	10.015306	3.989624	17.338686	6.876658	9.615378	15.576578	8.029478	4.57559	5.552019	7.010651	2.196332	7.0606	6.144085	7.053628	3.43683	10.308981
K15783	63.100674	51.031258	50.377507	51.604537	55.027975	49.57183	34.381938	56.83351	53.373721	40.715477	43.79111	47.238848	37.952762	40.285905	42.087813	41.432959	41.498594	45.855004
K15784	14.828487	12.07254	21.611384	15.871072	15.945658	13.31762	10.363461	26.282521	17.505896	13.942951	17.192175	20.563168	20.493722	17.584717	15.496324	17.846015	14.669191	17.443898
K15785	15.198614	20.398772	23.451909	17.005856	22.18591	19.656552	19.521315	26.448621	12.403229	21.828368	18.401821	21.080261	22.237062	20.874786	20.84868	21.167139	18.627363	26.371787
K15786	23.481475	21.964415	10.537241	15.839346	15.634839	13.497579	9.878809	18.392262	10.322126	8.656864	12.539128	14.12911	11.518352	10.295827	10.617112	13.414968	8.882403	14.005482
K15789	17.676641	1.9105	2.530815	0.897587	3.433735	1.060157	0.193285	1.59412	0	0.239625	0.377836	0.089472	0.32107	0.235721	0.171641	0.248037	0.437992	0.027049
K15790	3.42725	3.788036	5.96286	4.643904	3.203978	4.692714	2.573672	9.605677	2.88561	0.231077	0.62875	0.671036	0.77996	0.6598	0.440634	0.582394	0.191246	0.146693
K15791	0	0	0	0.159701	0	0.28818	0.126338	0.90384	1.215513	0.509781	0.060337	0.074234	0.29998	0.106407	0.076144	0.795073	0.655348	0.252144
K15792	95.636609	103.862393	126.35647	107.118541	104.713349	97.528234	88.934915	89.390297	88.042774	52.487555	55.072444	76.878386	56.721663	63.408466	67.367022	62.815302	64.355967	71.413658
K15793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15811	0	0	0	0	0	0.205492	0.155213	0.321312	0.752181	0.047411	0.046826	0.046644	0.085719	0.046798	0	0.040628	0.039994	0
K15812	0	0	0	0	0	0	0	0	0	0.231954	0	0	0	0	0	0	0	0
K15813	0	0	0	0.072976	0.047964	0	0.054156	0	0.127447	0	0.016622	0.052258	0.01481	0.065709	0.015546	0.013737	0.086065	0
K15820	0	0	0	0.072976	0.047964	0	0.054156	0	0.127447	0	0.016622	0.052258	0.01481	0.065709	0.015546	0.013737	0.086065	0
K15821	0	0	0	0.072976	0.047964	0	0.054156	0	0.127447	0	0.016622	0.052258	0.01481	0.065709	0.015546	0.013737	0.086065	0
K15823	0	0	0	0.072976	0.047964	0	0.054156	0	0.127447	0	0.016622	0.052258	0.01481	0.065709	0.015546	0.013737	0.086065	0
K15827	0	0	0	1.728613	0.282331	0.086918	0.88515	1.071174	1.871339	2.750484	2.728886	1.573913	2.200784	3.209747	3.426238	2.77073	3.693028	2.24102
K15828	2.758786	1.803556	0.677692	1.75073	1.605526	2.07868	2.547511	0.443697	2.795092	3.870888	3.038228	3.846216	1.830054	3.402995	5.892869	2.962969	8.151111	4.524463
K15829	0	0	0	0	0	0	0	0	0.124296	0.186642	0	0.034069	0	0.016041	0.030358	0	0.027993	0
K15830	0.83175	1.542976	1.171646	0.312377	0.036876	0.136143	0.763491	0.423071	0.492362	1.653547	0.642154	0.503549	0.166994	0.688456	0.512324	0.537009	0.53933	0.676757
K15831	0	0	0	0	0	0	0	0	0	0	0	0	0.043881	0	0.085929	0	0	0
K15832	0	0	0	0	0	0	0	0	0	0	0.16519	0.054914	0.10139	0	0.16982	0.048365	0	0
K15833	0	0	0	0	0.499296	0	0	0	0.456339	0.13862	0.99714	2.602022	0.032807	0.072693	1.228529	0.216536	0.269619	0.447028
K15835	0	0	0	0.728524	0	0.236482	0	0	0	0	0	0	0.049471	0	0	0.047157	0	0
K15836	42.446477	40.619022	33.640204	30.857575	30.582444	38.385062	94.693589	53.404113	53.800699	85.984122	61.156248	69.723507	59.230948	59.89995	85.847	67.96697	127.466835	88.986144
K15837	0.076294	0.174828	0	0	0.022524	0.150876	0.413217	0.052889	0	0.152177	0.232533	0.355344	0.292813	0.196425	0.169322	0.332777	0.227074	0.275737
K15839	0.076294	0	0	0	0.022524	0	0.413217	0.052889	0	0.033554	0.055771	0.08285	0.049394	0.023638	0.096577	0.012936	0.202527	0.100303
K15842	0	0	0	3.45471	0.037601	0	0	0	0	0.116525	0.215386	0.110434	0.617222	0.116445	0.12936	0.386525	0.105726	0.103554
K15846	0	0	0	0	0	0	0.558383	0	0	0	0	0	0	0	0	0	0	0
K15849	0.186702	0.868116	0.506166	0.56087	0.507971	0.147181	1.657621	0.308957	0	0.928196	0.879185	1.073352	0.658811	0.819393	1.036383	0.973833	0.524418	2.613103
K15850	0.291424	2.042205	4.332381	0.946904	1.0646	0.237992	0.208149	0.185287	0.654168	0.12088	0.356677	0.249318	0.350469	0.104188	0.869788	0.187151	0.975694	0.323622
K15852	13.727032	11.032309	28.541495	9.851757	22.864434	11.283213	13.6483	7.119705	8.813601	25.638652	25.862402	24.756965	36.792305	34.52547	26.784174	36.27936	11.520604	26.769094
K15853	2.391263	2.861819	3.20501	1.884599	1.261222	1.108431	1.178346	4.237816	2.470618	2.856499	1.819482	2.107556	1.400031	1.517178	2.728075	1.542606	4.183195	3.589063
K15854	2.846457	8.213376	1.663695	8.197066	1.882304	3.915554	7.566135	11.060816	9.499115	12.307193	9.92342	15.251481	12.165339	13.245915	16.299839	12.84908	21.83577	16.208865
K15855	16.30486	19.040414	14.729208	20.875352	11.793816	18.537851	15.544554	16.405187	16.862269	14.917735	15.432263	16.229593	11.096776	11.801911	15.613374	15.732492	19.483569	18.26106
K15856	21.038591	20.752005	14.672324	20.261198	17.064097	26.178047	22.063022	39.140565	17.239174	27.580615	29.486415	27.437778	27.171064	25.10832	30.721731	28.425728	31.026634	28.225646
K15859	0	0	0	0.183161	0	0.856168	0.690817	8.03616	0	0.072189	0.249486	2.246674	0.886255	0.034915	0.620673	0.109005	0.539583	0
K15861	33.233218	47.692366	46.325068	31.279039	27.033738	36.619926	29.292646	49.717388	44.0002	28.200861	23.598056	36.486651	22.475405	23.923108	30.631101	30.487161	41.424123	32.454151
K15862	57.813503	36.184379	45.592594	43.403682	50.455111	45.554776	34.816594	45.665431	59.133091	11.251882	6.524172	11.518345	6.212375	7.079785	6.078968	8.514663	6.44302	8.486971
K15863	0	0	0	0	0	0	0	0	0	0.097478	0	0	0	0.098249	0.084621	0	0	0.118701
K15864	5.601755	6.750462	6.580029	10.440099	11.155241	7.098863	9.127179	6.553773	8.952499	5.274217	4.36239	9.796384	3.290445	4.847894	5.594606	5.157532	6.031809	6.064502
K15865	0.26141	0.189371	0.186118	0.807351	0.474914	0.173974	1.258997	0.392095	1.023922	1.637896	2.918354	1.206095	1.920118	1.779607	3.805709	1.52176	4.839005	2.86817
K15866	195.036154	191.747805	155.115224	154.520425	168.087657	173.085701	144.786785	213.411572	238.693051	206.289824	219.228284	228.490662	213.084425	196.973469	208.369233	215.624575	189.530487	186.470617
K15868	17.756906	27.650641	15.171462	29.573342	18.516071	19.378931	22.37933	22.557172	21.734873	17.996211	16.151054	22.652084	16.280795	21.234884	17.816962	25.038336	18.817504	18.240096
K15876	2.695255	5.49783	5.52808	5.71814	3.139345	7.209116	11.767003	9.430809	14.7459	14.521299	6.580424	9.500693	9.929151	9.223285	12.251635	9.856377	23.828801	13.951752
K15877	1.163516	2.179713	4.148493	1.325399	1.532184	1.759095	0.354686	6.068279	1.822669	0.783985	1.521881	2.670569	1.064013	0.71454	1.032849	0.688726	0.920957	0.911104
K15878	1.024628	0.815479	0	1.847627	1.483482	0.22162	0.258515	0	0.191541	2.534489	2.691789	1.443831	2.156977	2.681856	3.541009	2.057315	5.237685	2.544965
K15879	0.284357	0	0	0	0	0.138905	1.527776	0	0	0.074339	1.851355	0.325657	0.417135	0.23321	0.451304	0.17998	0.198112	0.785565
K15885	3.457706	3.223979	2.08516	3.078448	1.130946	1.331222	1.437462	1.77113	2.082459	2.569579	1.632659	1.842383	2.698201	2.767705	2.926005	3.727778	2.731842	3.476345
K15886	0.486713	2.189316	1.726851	0.706696	1.772704	2.116081	6.053423	0	0.683346	2.291787	3.232511	1.638904	3.644244	1.54472	4.036968	3.762304	5.735436	3.601885
K15888	4.269495	4.276798	1.269825	3.79474	5.40839	10.656182	5.069415	3.146048	6.412894	7.558675	5.757153	5.057297	5.723997	5.693533	7.65363	5.108081	7.588906	7.028481
K15889	0.208938	0	0	0.747731	1.027225	0	1.215082	0	0	1.134062	0.042359	0.181795	0.253462	0.092285	0.100704	2.815738	0.619845	0.116253
