ASVID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV5383	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	Unclassified
ASV5384	Bacteria	Myxococcota	Myxococcales	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	myxobacterium_KC
ASV5385	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV5386	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	uncultured_Firmicutes
ASV5387	Bacteria	Bacteroidota	Sphingobacteriales	Sphingobacteriales	Sphingobacteriales	Sphingobacteriales	uncultured_bacterium
ASV5388	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Terrimonas	Unclassified
ASV5389	Bacteria	Proteobacteria	Rickettsiales	Rickettsiales	Rickettsiaceae	f_Rickettsiaceae|g_uncultured	uncultured_Alphaproteobacteria
ASV5391	Bacteria	Acidobacteriota	PAUC26f	PAUC26f	PAUC26f	PAUC26f	uncultured_Holophaga
ASV5394	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	uncultured_Firmicutes
ASV5398	Bacteria	Proteobacteria	Rhodobacterales	Rhodobacterales	Rhodobacteraceae	Amaricoccus	uncultured_Alphaproteobacteria
ASV5403	Bacteria	Acidobacteriota	Pyrinomonadales	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_delta
ASV5405	Bacteria	Acidobacteriota	p_Acidobacteriota|c_|o_Unclassified	p_Acidobacteriota|c_|o_Unclassified	p_Acidobacteriota|c_|o_|f_Unclassified	p_Acidobacteriota|c_|o_|f_|g_Unclassified	Unclassified
ASV5410	Bacteria	Bacteroidota	Cytophagales	Cytophagales	Microscillaceae	f_Microscillaceae|g_Unclassified	Unclassified
ASV5421	Bacteria	Acidobacteriota	Blastocatellales	Blastocatellales	Blastocatellaceae	f_Blastocatellaceae|g_uncultured	uncultured_Acidobacteriales
ASV5425	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	01D2Z36	01D2Z36	metagenome
ASV5430	Bacteria	Myxococcota	Haliangiales	Haliangiales	Haliangiaceae	Haliangium	myxobacterium_AT3-03
ASV5432	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	WX65	WX65	Unclassified
ASV5433	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	Unclassified
ASV5434	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	Unclassified
ASV5435	Bacteria	Proteobacteria	Micropepsales	Micropepsales	Micropepsaceae	f_Micropepsaceae|g_uncultured	uncultured_Acidobacterium
ASV5436	Bacteria	Actinobacteriota	Frankiales	Frankiales	Geodermatophilaceae	f_Geodermatophilaceae|g_Unclassified	Unclassified
ASV5438	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Solirubrobacter
ASV5443	Bacteria	Proteobacteria	Elsterales	Elsterales	o_Elsterales|f_uncultured	o_Elsterales|f_|g_uncultured	Unclassified
ASV5445	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	Unclassified
ASV5446	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_organism
ASV5447	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Rubrobacteraceae
ASV5448	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV5449	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV5450	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Bacillus_panaciterrae
ASV5452	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	uncultured_Acidobacterium
ASV5455	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	f_Vicinamibacteraceae|g_Unclassified	Unclassified
ASV5456	Bacteria	Acidobacteriota	Subgroup_22	Subgroup_22	Subgroup_22	Subgroup_22	uncultured_proteobacterium
ASV5457	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_beta
ASV5458	Bacteria	Myxococcota	Polyangiales	Polyangiales	o_Polyangiales|f_Unclassified	o_Polyangiales|f_|g_Unclassified	Unclassified
ASV5464	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
ASV5466	Bacteria	Verrucomicrobiota	Pedosphaerales	Pedosphaerales	Pedosphaeraceae	Ellin517	uncultured_Verrucomicrobia
ASV5467	Bacteria	Bacteroidota	Flavobacteriales	Flavobacteriales	Flavobacteriaceae	f_Flavobacteriaceae|g_Unclassified	Unclassified
ASV5469	Bacteria	Myxococcota	Haliangiales	Haliangiales	Haliangiaceae	Haliangium	myxobacterium_AT3-03
ASV5473	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV5475	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Berkiella	Unclassified
ASV5478	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV5482	Bacteria	Bacteroidota	Flavobacteriales	Flavobacteriales	Flavobacteriaceae	f_Flavobacteriaceae|g_Unclassified	Unclassified
ASV5486	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unclassified
ASV5487	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV5489	Bacteria	Verrucomicrobiota	Opitutales	Opitutales	Opitutaceae	Lacunisphaera	Unclassified
ASV5491	Bacteria	Acidobacteriota	Holophagales	Holophagales	Holophagaceae	Holophaga	Geothrix_sp.
ASV5495	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV5497	Bacteria	Firmicutes	Lactobacillales	Lactobacillales	Lactobacillaceae	Lactobacillus	Unclassified
ASV5498	Bacteria	Chloroflexi	Thermomicrobiales	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	bacterium_QTYC46b
ASV5499	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Iamiaceae	Iamia	Unclassified
ASV5500	Bacteria	Planctomycetota	Pla4_lineage	Pla4_lineage	Pla4_lineage	Pla4_lineage	uncultured_prokaryote
ASV5502	Bacteria	Actinobacteriota	Micrococcales	Micrococcales	Micrococcaceae	f_Micrococcaceae|g_Unclassified	Unclassified
ASV5505	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV5506	Bacteria	Acidobacteriota	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_|f_Unclassified	c_Acidobacteriae|o_|f_|g_Unclassified	Unclassified
ASV5507	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	Unclassified
ASV5511	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Roseiflexaceae	f_Roseiflexaceae|g_uncultured	uncultured_Chloroflexaceae
ASV5513	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_Desulfuromonadales
ASV5514	Bacteria	Acidobacteriota	Subgroup_2	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_soil
ASV5515	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_organism
ASV5516	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV5519	Bacteria	Acidobacteriota	Subgroup_17	Subgroup_17	Subgroup_17	Subgroup_17	uncultured_Acidobacteriaceae
ASV5521	Bacteria	Verrucomicrobiota	Chlamydiales	Chlamydiales	Parachlamydiaceae	f_Parachlamydiaceae|g_Unclassified	Unclassified
ASV5522	Bacteria	MBNT15	MBNT15	MBNT15	MBNT15	MBNT15	Unclassified
ASV5524	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unclassified
ASV5525	Bacteria	Acidobacteriota	Solibacterales	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
ASV5527	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	Unclassified
ASV5536	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Roseiflexaceae	f_Roseiflexaceae|g_uncultured	uncultured_soil
ASV5540	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	Unclassified
ASV5543	Bacteria	Proteobacteria	Dongiales	Dongiales	Dongiaceae	Dongia	Dongia_soli
ASV5544	Bacteria	Acidobacteriota	Subgroup_7	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_Desulfovirga
ASV5555	Bacteria	Armatimonadota	p_Armatimonadota|c_uncultured	p_Armatimonadota|c_|o_uncultured	p_Armatimonadota|c_|o_|f_uncultured	p_Armatimonadota|c_|o_|f_|g_uncultured	Unclassified
ASV5556	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Roseiflexaceae	f_Roseiflexaceae|g_uncultured	Unclassified
ASV5574	Bacteria	Myxococcota	Polyangiales	Polyangiales	Sandaracinaceae	Sandaracinus	Unclassified
ASV5576	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	Massilia	Unclassified
ASV5578	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	uncultured_Firmicutes
ASV5580	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	f_Burkholderiaceae|g_Unclassified	Unclassified
ASV5585	Bacteria	Actinobacteriota	c_Acidimicrobiia|o_Unclassified	c_Acidimicrobiia|o_Unclassified	c_Acidimicrobiia|o_|f_Unclassified	c_Acidimicrobiia|o_|f_|g_Unclassified	Unclassified
ASV5586	Bacteria	Acidobacteriota	Pyrinomonadales	Pyrinomonadales	Pyrinomonadaceae	RB41	Unclassified
ASV5589	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	Unclassified
ASV5591	Bacteria	Actinobacteriota	Rubrobacterales	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured_Actinomycetales
ASV5600	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV5601	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV5602	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Paraburkholderia_monticola
ASV5605	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unclassified
ASV5607	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	Unclassified
ASV5608	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Solirubrobacter
ASV5613	Bacteria	Proteobacteria	Rhodobacterales	Rhodobacterales	Rhodobacteraceae	Amaricoccus	uncultured_Alphaproteobacteria
ASV5618	Bacteria	Myxococcota	Myxococcales	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	uncultured_proteobacterium
ASV5626	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Solirubrobacter
ASV5627	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter_sp.
ASV5628	Bacteria	Bacteroidota	Sphingobacteriales	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unclassified
ASV5631	Bacteria	Chloroflexi	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	Unclassified
ASV5639	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Xanthomonadaceae	f_Xanthomonadaceae|g_Unclassified	Unclassified
ASV5640	Bacteria	Bacteroidota	Cytophagales	Cytophagales	Microscillaceae	f_Microscillaceae|g_Unclassified	Unclassified
ASV5642	Bacteria	Proteobacteria	Pseudomonadales	Pseudomonadales	Moraxellaceae	Cavicella	Cavicella_subterranea
ASV5649	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV5652	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unclassified
ASV5661	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	uncultured_soil
ASV5664	Bacteria	Bacteroidota	Cytophagales	Cytophagales	o_Cytophagales|f_uncultured	o_Cytophagales|f_|g_uncultured	uncultured_Cyclobacteriaceae
ASV5665	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Methylophilaceae	Methylophilus	Methylophilus_luteus
ASV5667	Bacteria	Myxococcota	Polyangiales	Polyangiales	Polyangiaceae	f_Polyangiaceae|g_Unclassified	Unclassified
ASV5669	Bacteria	Firmicutes	Paenibacillales	Paenibacillales	Paenibacillaceae	Paenibacillus	Unclassified
ASV5671	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Luteolibacter
ASV5673	Bacteria	RCP2-54	RCP2-54	RCP2-54	RCP2-54	RCP2-54	uncultured_Desulfuromonadales
ASV5674	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified
ASV5680	Bacteria	Bacteroidota	Sphingobacteriales	Sphingobacteriales	KD3-93	KD3-93	Bacteroidetes_bacterium
ASV5681	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Unclassified
ASV5688	Bacteria	Acidobacteriota	Subgroup_2	Subgroup_2	Subgroup_2	Subgroup_2	Unclassified
ASV5689	Bacteria	Acidobacteriota	Subgroup_2	Subgroup_2	Subgroup_2	Subgroup_2	bacterium_Ellin7509
ASV5690	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV5691	Bacteria	Acidobacteriota	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_Unclassified	c_Acidobacteriae|o_|f_Unclassified	c_Acidobacteriae|o_|f_|g_Unclassified	Unclassified
ASV5692	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Conexibacteraceae
ASV5693	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV5694	Bacteria	Bacteroidota	Flavobacteriales	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unclassified
ASV5697	Bacteria	Entotheonellaeota	Entotheonellales	Entotheonellales	Entotheonellaceae	Entotheonellaceae	uncultured_soil
ASV5699	Bacteria	Fibrobacterota	Fibrobacterales	Fibrobacterales	Fibrobacteraceae	possible_genus_04	Juncus_effusus
ASV5700	Bacteria	RCP2-54	RCP2-54	RCP2-54	RCP2-54	RCP2-54	uncultured_Desulfuromonadales
ASV5702	Bacteria	Acidobacteriota	Acidobacteriales	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	f_Acidobacteriaceae_(Subgroup_1)|g_Unclassified	Unclassified
ASV5706	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV5708	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Spartobacteria
ASV5718	Bacteria	Acidobacteriota	Bryobacterales	Bryobacterales	Bryobacteraceae	Bryobacter	uncultivated_soil
ASV5719	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Methylophilaceae	Methylophilus	Unclassified
ASV5720	Bacteria	Proteobacteria	Salinisphaerales	Salinisphaerales	Solimonadaceae	Polycyclovorans	uncultured_Xanthomonadales
ASV5721	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unclassified
ASV5722	Bacteria	Myxococcota	Polyangiales	Polyangiales	Polyangiaceae	Pajaroellobacter	Sorangiineae_bacterium
ASV5723	Bacteria	Bdellovibrionota	Oligoflexales	Oligoflexales	o_Oligoflexales|f_uncultured	o_Oligoflexales|f_|g_uncultured	uncultured_soil
ASV5725	Bacteria	Elusimicrobiota	Lineage_IV	Lineage_IV	Lineage_IV	Lineage_IV	uncultured_soil
ASV5726	Bacteria	Bdellovibrionota	Bacteriovoracales	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Peredibacter_starrii
ASV5728	Bacteria	Acidobacteriota	Pyrinomonadales	Pyrinomonadales	Pyrinomonadaceae	RB41	Unclassified
ASV5730	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV5732	Bacteria	Myxococcota	Myxococcales	Myxococcales	Myxococcaceae	f_Myxococcaceae|g_Unclassified	Unclassified
ASV5743	Bacteria	Myxococcota	MSB-4B10	MSB-4B10	MSB-4B10	MSB-4B10	uncultured_proteobacterium
ASV5745	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
ASV5746	Bacteria	Armatimonadota	Armatimonadales	Armatimonadales	Armatimonadales	Armatimonadales	Unclassified
ASV5754	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_beta
ASV5757	Bacteria	Proteobacteria	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_|f_Unclassified	c_Gammaproteobacteria|o_|f_|g_Unclassified	Unclassified
ASV5761	Bacteria	Chloroflexi	SBR1031	SBR1031	SBR1031	SBR1031	uncultured_Gemmatimonadetes
ASV5763	Bacteria	Chloroflexi	Ktedonobacterales	Ktedonobacterales	JG30-KF-AS9	JG30-KF-AS9	Unclassified
ASV5769	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	mle1-7	metagenome
ASV5774	Bacteria	Proteobacteria	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_|f_Unclassified	c_Gammaproteobacteria|o_|f_|g_Unclassified	Unclassified
ASV5776	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV5778	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV5779	Bacteria	Acidobacteriota	Holophagales	Holophagales	Holophagaceae	f_Holophagaceae|g_Unclassified	Unclassified
ASV5783	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Unclassified
ASV5785	Bacteria	Acidobacteriota	Subgroup_25	Subgroup_25	Subgroup_25	Subgroup_25	uncultured_soil
ASV5787	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	o_Burkholderiales|f_Unclassified	o_Burkholderiales|f_|g_Unclassified	Unclassified
ASV5788	Bacteria	Chloroflexi	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	hot_springs
ASV5791	Bacteria	Verrucomicrobiota	Pedosphaerales	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	Unclassified
ASV5799	Bacteria	Chloroflexi	c_Anaerolineae|o_Unclassified	c_Anaerolineae|o_Unclassified	c_Anaerolineae|o_|f_Unclassified	c_Anaerolineae|o_|f_|g_Unclassified	Unclassified
ASV5802	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	f_Solirubrobacteraceae|g_Unclassified	Unclassified
ASV5812	Bacteria	Verrucomicrobiota	Opitutales	Opitutales	Opitutaceae	IMCC26134	uncultured_Opitutales
ASV5815	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV5816	Bacteria	Planctomycetota	Tepidisphaerales	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	Unclassified
ASV5835	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV5837	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Beijerinckiaceae	Roseiarcus	uncultured_type
ASV5839	Bacteria	Armatimonadota	p_Armatimonadota|c_uncultured	p_Armatimonadota|c_|o_uncultured	p_Armatimonadota|c_|o_|f_uncultured	p_Armatimonadota|c_|o_|f_|g_uncultured	uncultured_actinobacterium
ASV5840	Bacteria	Actinobacteriota	Micrococcales	Micrococcales	Promicromonosporaceae	f_Promicromonosporaceae|g_Unclassified	Unclassified
ASV5842	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
ASV5844	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV5845	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	f_Solirubrobacteraceae|g_Unclassified	Unclassified
ASV5848	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	f_Gemmatimonadaceae|g_Unclassified	Unclassified
ASV5849	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Ilumatobacteraceae	f_Ilumatobacteraceae|g_Unclassified	Unclassified
ASV5851	Bacteria	Actinobacteriota	Corynebacteriales	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unclassified
ASV5852	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Marmoricola	Unclassified
ASV5858	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV5862	Bacteria	Acidobacteriota	Thermoanaerobaculales	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_Geoalkalibacter
ASV5863	Bacteria	Myxococcota	MSB-4B10	MSB-4B10	MSB-4B10	MSB-4B10	uncultured_proteobacterium
ASV5877	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	f_Nitrosomonadaceae|g_Unclassified	Unclassified
ASV5879	Bacteria	Proteobacteria	Caulobacterales	Caulobacterales	Hyphomonadaceae	SWB02	uncultured_Caulobacterales
ASV5889	Bacteria	Bacteroidota	Flavobacteriales	Flavobacteriales	NS9_marine_group	NS9_marine_group	Unclassified
ASV5892	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Terrimonas	Hypsibius_dujardini
ASV5893	Bacteria	Bdellovibrionota	Bdellovibrionales	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	Unclassified
ASV5897	Bacteria	Verrucomicrobiota	Opitutales	Opitutales	Opitutaceae	f_Opitutaceae|g_Unclassified	Unclassified
ASV5898	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
